ContrastName	TestAnnotation
GSM214906.ch2-vs-GSM214906.ch1	SDS:0.05vol%
GSM214906.ch2-vs-GSM214906.ch1	SDS.TIME:90min
GSM214907.ch2-vs-GSM214907.ch1	MEDIUM.7H9:1
GSM214907.ch2-vs-GSM214907.ch1	STRAIN.H37Rv:1
GSM214907.ch2-vs-GSM214907.ch1	SDS:0.05vol%
GSM214907.ch2-vs-GSM214907.ch1	SDS.TIME:90min
GSM214908.ch2-vs-GSM214908.ch1	MEDIUM.7H9:1
GSM214908.ch2-vs-GSM214908.ch1	STRAIN.H37Rv:1
GSM214908.ch2-vs-GSM214908.ch1	SDS:0.05vol%
GSM214908.ch2-vs-GSM214908.ch1	SDS.TIME:90min
GSM214910.ch2-vs-GSM214910.ch1	MEDIUM.7H9:1
GSM214910.ch2-vs-GSM214910.ch1	STRAIN.H37Rv:1
GSM214910.ch2-vs-GSM214910.ch1	sigE_Rv1221.DELETION:1
GSM214910.ch2-vs-GSM214910.ch1	SDS:0.05vol%
GSM214910.ch2-vs-GSM214910.ch1	SDS.TIME:90min
GSM214909.ch2-vs-GSM214909.ch1	MEDIUM.7H9:1
GSM214909.ch2-vs-GSM214909.ch1	STRAIN.H37Rv:1
GSM214909.ch2-vs-GSM214909.ch1	sigE_Rv1221.DELETION:1
GSM214909.ch2-vs-GSM214909.ch1	SDS:0.05vol%
GSM214909.ch2-vs-GSM214909.ch1	SDS.TIME:90min
GSM214911.ch2-vs-GSM214911.ch1	MEDIUM.7H9:1
GSM214911.ch2-vs-GSM214911.ch1	STRAIN.H37Rv:1
GSM214911.ch2-vs-GSM214911.ch1	sigE_Rv1221.DELETION:1
GSM214911.ch2-vs-GSM214911.ch1	SDS:0.05vol%
GSM214911.ch2-vs-GSM214911.ch1	SDS.TIME:90min
GSM214912.ch2-vs-GSM214912.ch1	MEDIUM.7H9:1
GSM214912.ch2-vs-GSM214912.ch1	STRAIN.H37Rv:1
GSM214912.ch2-vs-GSM214912.ch1	sigE_Rv1221.DELETION:1
GSM214912.ch2-vs-GSM214912.ch1	SDS:0.05vol%
GSM214912.ch2-vs-GSM214912.ch1	SDS.TIME:90min
GSM214914.ch2-vs-GSM214914.ch1	MEDIUM.7H9:1
GSM214914.ch2-vs-GSM214914.ch1	STRAIN.H37Rv:1
GSM214914.ch2-vs-GSM214914.ch1	sigE_Rv1221.DELETION:1
GSM214914.ch2-vs-GSM214914.ch1	SDS:0.05vol%
GSM214914.ch2-vs-GSM214914.ch1	SDS.TIME:90min
GSM214913.ch2-vs-GSM214913.ch1	MEDIUM.7H9:1
GSM214913.ch2-vs-GSM214913.ch1	STRAIN.H37Rv:1
GSM214913.ch2-vs-GSM214913.ch1	sigE_Rv1221.DELETION:1
GSM214913.ch2-vs-GSM214913.ch1	SDS:0.05vol%
GSM214913.ch2-vs-GSM214913.ch1	SDS.TIME:90min
GSM215378.ch2-vs-GSM215378.ch1	MEDIUM.7H9:1
GSM215378.ch2-vs-GSM215378.ch1	STRAIN.H37Rv:1
GSM215378.ch2-vs-GSM215378.ch1	TEMPERATURE:37°C
GSM215378.ch2-vs-GSM215378.ch1	sigH_Rv3223c.DELETION:+1
GSM215380.ch2-vs-GSM215380.ch1	MEDIUM.7H9:1
GSM215380.ch2-vs-GSM215380.ch1	STRAIN.H37Rv:1
GSM215380.ch2-vs-GSM215380.ch1	TEMPERATURE:37°C
GSM215380.ch2-vs-GSM215380.ch1	sigH_Rv3223c.DELETION:+1
GSM215379.ch2-vs-GSM215379.ch1	MEDIUM.7H9:1
GSM215379.ch2-vs-GSM215379.ch1	STRAIN.H37Rv:1
GSM215379.ch2-vs-GSM215379.ch1	TEMPERATURE:37°C
GSM215379.ch2-vs-GSM215379.ch1	sigH_Rv3223c.DELETION:+1
GSM215381.ch2-vs-GSM215381.ch1	MEDIUM.7H9:1
GSM215381.ch2-vs-GSM215381.ch1	STRAIN.H37Rv:1
GSM215381.ch2-vs-GSM215381.ch1	TEMPERATURE:37°C
GSM215381.ch2-vs-GSM215381.ch1	DIAMIDE:5mM
GSM215381.ch2-vs-GSM215381.ch1	DIAMIDE.TIME:60min
GSM215382.ch2-vs-GSM215382.ch1	MEDIUM.7H9:1
GSM215382.ch2-vs-GSM215382.ch1	STRAIN.H37Rv:1
GSM215382.ch2-vs-GSM215382.ch1	TEMPERATURE:37°C
GSM215382.ch2-vs-GSM215382.ch1	DIAMIDE:5mM
GSM215382.ch2-vs-GSM215382.ch1	DIAMIDE.TIME:60min
GSM215383.ch2-vs-GSM215383.ch1	MEDIUM.7H9:1
GSM215383.ch2-vs-GSM215383.ch1	STRAIN.H37Rv:1
GSM215383.ch2-vs-GSM215383.ch1	TEMPERATURE:37°C
GSM215383.ch2-vs-GSM215383.ch1	DIAMIDE:5mM
GSM215383.ch2-vs-GSM215383.ch1	DIAMIDE.TIME:60min
GSM215386.ch2-vs-GSM215386.ch1	MEDIUM.7H9:1
GSM215386.ch2-vs-GSM215386.ch1	STRAIN.H37Rv:1
GSM215386.ch2-vs-GSM215386.ch1	TEMPERATURE:37°C
GSM215386.ch2-vs-GSM215386.ch1	DIAMIDE:5mM
GSM215386.ch2-vs-GSM215386.ch1	DIAMIDE.TIME:60min
GSM215384.ch2-vs-GSM215384.ch1	MEDIUM.7H9:1
GSM215384.ch2-vs-GSM215384.ch1	STRAIN.H37Rv:1
GSM215384.ch2-vs-GSM215384.ch1	TEMPERATURE:37°C
GSM215384.ch2-vs-GSM215384.ch1	DIAMIDE:5mM
GSM215384.ch2-vs-GSM215384.ch1	DIAMIDE.TIME:60min
GSM215385.ch2-vs-GSM215385.ch1	MEDIUM.7H9:1
GSM215385.ch2-vs-GSM215385.ch1	STRAIN.H37Rv:1
GSM215385.ch2-vs-GSM215385.ch1	TEMPERATURE:37°C
GSM215385.ch2-vs-GSM215385.ch1	DIAMIDE:5mM
GSM215385.ch2-vs-GSM215385.ch1	DIAMIDE.TIME:60min
GSM215388.ch2-vs-GSM215388.ch1	MEDIUM.7H9:1
GSM215388.ch2-vs-GSM215388.ch1	STRAIN.H37Rv:1
GSM215388.ch2-vs-GSM215388.ch1	sigH_Rv3223c.DELETION:1
GSM215388.ch2-vs-GSM215388.ch1	TEMPERATURE:37°C
GSM215388.ch2-vs-GSM215388.ch1	DIAMIDE:5mM
GSM215388.ch2-vs-GSM215388.ch1	DIAMIDE.TIME:60min
GSM215387.ch2-vs-GSM215387.ch1	MEDIUM.7H9:1
GSM215387.ch2-vs-GSM215387.ch1	STRAIN.H37Rv:1
GSM215387.ch2-vs-GSM215387.ch1	sigH_Rv3223c.DELETION:1
GSM215387.ch2-vs-GSM215387.ch1	TEMPERATURE:37°C
GSM215387.ch2-vs-GSM215387.ch1	DIAMIDE:5mM
GSM215387.ch2-vs-GSM215387.ch1	DIAMIDE.TIME:60min
GSM215389.ch2-vs-GSM215389.ch1	MEDIUM.7H9:1
GSM215389.ch2-vs-GSM215389.ch1	STRAIN.H37Rv:1
GSM215389.ch2-vs-GSM215389.ch1	sigH_Rv3223c.DELETION:1
GSM215389.ch2-vs-GSM215389.ch1	TEMPERATURE:37°C
GSM215389.ch2-vs-GSM215389.ch1	DIAMIDE:5mM
GSM215389.ch2-vs-GSM215389.ch1	DIAMIDE.TIME:60min
GSM215391.ch2-vs-GSM215391.ch1	MEDIUM.7H9:1
GSM215391.ch2-vs-GSM215391.ch1	STRAIN.H37Rv:1
GSM215391.ch2-vs-GSM215391.ch1	sigH_Rv3223c.DELETION:1
GSM215391.ch2-vs-GSM215391.ch1	TEMPERATURE:37°C
GSM215391.ch2-vs-GSM215391.ch1	DIAMIDE:5mM
GSM215391.ch2-vs-GSM215391.ch1	DIAMIDE.TIME:60min
GSM215392.ch2-vs-GSM215392.ch1	MEDIUM.7H9:1
GSM215392.ch2-vs-GSM215392.ch1	STRAIN.H37Rv:1
GSM215392.ch2-vs-GSM215392.ch1	sigH_Rv3223c.DELETION:1
GSM215392.ch2-vs-GSM215392.ch1	TEMPERATURE:37°C
GSM215392.ch2-vs-GSM215392.ch1	DIAMIDE:5mM
GSM215392.ch2-vs-GSM215392.ch1	DIAMIDE.TIME:60min
GSM215390.ch2-vs-GSM215390.ch1	MEDIUM.7H9:1
GSM215390.ch2-vs-GSM215390.ch1	STRAIN.H37Rv:1
GSM215390.ch2-vs-GSM215390.ch1	sigH_Rv3223c.DELETION:1
GSM215390.ch2-vs-GSM215390.ch1	TEMPERATURE:37°C
GSM215390.ch2-vs-GSM215390.ch1	DIAMIDE:5mM
GSM215390.ch2-vs-GSM215390.ch1	DIAMIDE.TIME:60min
GSM91331.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91331.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91331.ch2-vs-GSM91342.ch2	MEDIUM.DUBOS:+1
GSM91359.ch2-vs-GSM91342.ch2	MEDIUM.7H9:1
GSM91359.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91359.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91359.ch2-vs-GSM91342.ch2	ROLLING:+1
GSM91359.ch2-vs-GSM91342.ch2	SHAKING:-1
GSM91343.ch2-vs-GSM91342.ch2	MEDIUM.7H9:1
GSM91343.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91343.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91334.ch2-vs-GSM91342.ch2	MEDIUM.7H9:1
GSM91334.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91334.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91334.ch2-vs-GSM91342.ch2	ROLLING:+1
GSM91334.ch2-vs-GSM91342.ch2	SHAKING:-1
GSM91356.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91356.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91356.ch2-vs-GSM91342.ch2	MEDIUM.SAUTON:+1
GSM91353.ch2-vs-GSM91342.ch2	MEDIUM.7H9:1
GSM91353.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91353.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91353.ch2-vs-GSM91342.ch2	ROLLING:+1
GSM91353.ch2-vs-GSM91342.ch2	SHAKING:-1
GSM91358.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91358.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91358.ch2-vs-GSM91342.ch2	MEDIUM.SAUTON:+1
GSM91325.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91325.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91325.ch2-vs-GSM91342.ch2	MEDIUM.SAUTON:+1
GSM91327.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91327.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91327.ch2-vs-GSM91342.ch2	MEDIUM.YOUMAN:+1
GSM91329.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91329.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91329.ch2-vs-GSM91342.ch2	MEDIUM.DUBOS:+1
GSM91360.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91360.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91360.ch2-vs-GSM91342.ch2	MEDIUM.SAUTON:+1
GSM91338.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91338.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91338.ch2-vs-GSM91342.ch2	MEDIUM.YOUMAN:+1
GSM91339.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91339.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91339.ch2-vs-GSM91342.ch2	MEDIUM.YOUMAN:+1
GSM91340.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91340.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91340.ch2-vs-GSM91342.ch2	MEDIUM.YOUMAN:+1
GSM91344.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91344.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91344.ch2-vs-GSM91342.ch2	MEDIUM.DUBOS:+1
GSM91324.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91324.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91324.ch2-vs-GSM91342.ch2	MEDIUM.SAUTON:+1
GSM91362.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91362.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91362.ch2-vs-GSM91342.ch2	MEDIUM.SAUTON:+1
GSM91352.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91352.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91352.ch2-vs-GSM91342.ch2	MEDIUM.DUBOS:+1
GSM91335.ch2-vs-GSM91342.ch2	MEDIUM.7H9:1
GSM91335.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91335.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91335.ch2-vs-GSM91342.ch2	ROLLING:+1
GSM91335.ch2-vs-GSM91342.ch2	SHAKING:-1
GSM91326.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91326.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91326.ch2-vs-GSM91342.ch2	MEDIUM.SAUTON:+1
GSM91346.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91346.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91346.ch2-vs-GSM91342.ch2	MEDIUM.DUBOS:+1
GSM91350.ch2-vs-GSM91342.ch2	MEDIUM.7H9:1
GSM91350.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91350.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91354.ch2-vs-GSM91342.ch2	MEDIUM.7H9:1
GSM91354.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91354.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91361.ch2-vs-GSM91342.ch2	MEDIUM.7H9:1
GSM91361.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91361.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91361.ch2-vs-GSM91342.ch2	ROLLING:+1
GSM91361.ch2-vs-GSM91342.ch2	SHAKING:-1
GSM91337.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91337.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91337.ch2-vs-GSM91342.ch2	MEDIUM.YOUMAN:+1
GSM91349.ch2-vs-GSM91342.ch2	MEDIUM.7H9:1
GSM91349.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91349.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91349.ch2-vs-GSM91342.ch2	ROLLING:+1
GSM91349.ch2-vs-GSM91342.ch2	SHAKING:-1
GSM91363.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91363.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91363.ch2-vs-GSM91342.ch2	MEDIUM.SAUTON:+1
GSM91348.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91348.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91348.ch2-vs-GSM91342.ch2	MEDIUM.DUBOS:+1
GSM91336.ch2-vs-GSM91342.ch2	MEDIUM.7H9:1
GSM91336.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91336.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91336.ch2-vs-GSM91342.ch2	ROLLING:+1
GSM91336.ch2-vs-GSM91342.ch2	SHAKING:-1
GSM91332.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91332.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91332.ch2-vs-GSM91342.ch2	MEDIUM.DUBOS:+1
GSM91330.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91330.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91330.ch2-vs-GSM91342.ch2	MEDIUM.YOUMAN:+1
GSM91345.ch2-vs-GSM91342.ch2	MEDIUM.7H9:1
GSM91345.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91345.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91355.ch2-vs-GSM91342.ch2	MEDIUM.7H9:1
GSM91355.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91355.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91333.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91333.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91333.ch2-vs-GSM91342.ch2	MEDIUM.DUBOS:+1
GSM91357.ch2-vs-GSM91342.ch2	MEDIUM.7H9:1
GSM91357.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91357.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91357.ch2-vs-GSM91342.ch2	ROLLING:+1
GSM91357.ch2-vs-GSM91342.ch2	SHAKING:-1
GSM91328.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91328.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91328.ch2-vs-GSM91342.ch2	MEDIUM.YOUMAN:+1
GSM91341.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91341.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM91341.ch2-vs-GSM91342.ch2	MEDIUM.YOUMAN:+1
GSM91347.ch2-vs-GSM91342.ch2	MEDIUM.7H9:1
GSM91347.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91347.ch2-vs-GSM91342.ch2	STRAIN.H37Rv:1
GSM91351.ch2-vs-GSM91342.ch2	MEDIUM.7H9:1
GSM91351.ch2-vs-GSM91342.ch2	GROWTH.EXPONENTIAL:1
GSM91351.ch2-vs-GSM91342.ch2	STRAIN.H37Ra:+1
GSM71962.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71962.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71962.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71962.ch2-vs-GSM71988.ch2	STRAIN.9802826:+1
GSM71954.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71954.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71954.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71954.ch2-vs-GSM71988.ch2	STRAIN.M3061a:+1
GSM71958.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71958.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71958.ch2-vs-GSM71988.ch2	STRAIN.H37Rv:1
GSM71958.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71955.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71955.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71955.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71955.ch2-vs-GSM71988.ch2	STRAIN.1843:+1
GSM71975.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71975.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71975.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71975.ch2-vs-GSM71988.ch2	STRAIN.1006:+1
GSM71952.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71952.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71952.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71952.ch2-vs-GSM71988.ch2	STRAIN.9700665:+1
GSM71982.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71982.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71982.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71982.ch2-vs-GSM71988.ch2	STRAIN.H37Ra:+1
GSM71948.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71948.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71948.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71948.ch2-vs-GSM71988.ch2	STRAIN.9802501:+1
GSM71960.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71960.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71960.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71960.ch2-vs-GSM71988.ch2	STRAIN.H37Ra:+1
GSM71967.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71967.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71967.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71967.ch2-vs-GSM71988.ch2	STRAIN.3160:+1
GSM71983.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71983.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71983.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71983.ch2-vs-GSM71988.ch2	STRAIN.9700665:+1
GSM71949.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71949.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71949.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71949.ch2-vs-GSM71988.ch2	STRAIN.CDC1551:+1
GSM71950.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71950.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71950.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71950.ch2-vs-GSM71988.ch2	STRAIN.9802501:+1
GSM71953.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71953.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71953.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71953.ch2-vs-GSM71988.ch2	STRAIN.CDC1551:+1
GSM71974.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71974.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71974.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71974.ch2-vs-GSM71988.ch2	STRAIN.3160:+1
GSM71957.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71957.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71957.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71957.ch2-vs-GSM71988.ch2	STRAIN.CDC1551:+1
GSM71973.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71973.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71973.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71973.ch2-vs-GSM71988.ch2	STRAIN.1843:+1
GSM71987.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71987.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71987.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71987.ch2-vs-GSM71988.ch2	STRAIN.M3061a:+1
GSM71990.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71990.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71990.ch2-vs-GSM71988.ch2	STRAIN.H37Rv:1
GSM71990.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71947.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71947.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71947.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71947.ch2-vs-GSM71988.ch2	STRAIN.9800608:+1
GSM71945.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71945.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71945.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71945.ch2-vs-GSM71988.ch2	STRAIN.9800608:+1
GSM71959.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71959.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71959.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71959.ch2-vs-GSM71988.ch2	STRAIN.H37Ra:+1
GSM71969.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71969.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71969.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71969.ch2-vs-GSM71988.ch2	STRAIN.1843:+1
GSM71951.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71951.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71951.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71951.ch2-vs-GSM71988.ch2	STRAIN.9800608:+1
GSM71968.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71968.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71968.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71968.ch2-vs-GSM71988.ch2	STRAIN.2154:+1
GSM71956.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71956.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71956.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71956.ch2-vs-GSM71988.ch2	STRAIN.9802826:+1
GSM71979.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71979.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71979.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71979.ch2-vs-GSM71988.ch2	STRAIN.1006:+1
GSM71972.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71972.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71972.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71972.ch2-vs-GSM71988.ch2	STRAIN.H37Ra:+1
GSM71985.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71985.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71985.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71985.ch2-vs-GSM71988.ch2	STRAIN.M3061a:+1
GSM71964.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71964.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71964.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
GSM71964.ch2-vs-GSM71988.ch2	STRAIN.2154:+1
GSM71943.ch2-vs-GSM71988.ch2	MEDIUM.7H9:1
GSM71943.ch2-vs-GSM71988.ch2	GROWTH.EXPONENTIAL:1
GSM71943.ch2-vs-GSM71988.ch2	TEMPERATURE:37°C
